profile_id,survey_link,status,survey_completion_date_time,data_pipeline,link_source,platform,os,browser,version,ip,market,language,duration_seconds,[q5]: Single-select - What is your biological gender?,[q6]: Single-select - What is your race?,"[q7]: Single-select - Do you currently drive or have access to a car (owned, shared, or rental)? ",[q8]: Multi-select - What are your main reasons for not owning or driving a car?,"[q10]: Grid Single-select - We are going to show you a series of statements. Using the scale provided, kindly tell us how you feel about each of the statements. - Certificate of Entitlement (COE) prices are too high for the average Singaporean. ","[q11]: Grid Single-select - We are going to show you a series of statements. Using the scale provided, kindly tell us how you feel about each of the statements. - The COE system is effective in keeping Singapore’s vehicle population under control. ","[q12]: Grid Single-select - We are going to show you a series of statements. Using the scale provided, kindly tell us how you feel about each of the statements. - The COE system is a fair way to decide who gets to own a car in Singapore.","[q13]: Grid Single-select - We are going to show you a series of statements. Using the scale provided, kindly tell us how you feel about each of the statements. - The COE system should be reviewed or improved to better meet current needs. ","[q14]: Grid Single-select - We are going to show you a series of statements. Using the scale provided, kindly tell us how you feel about each of the statements. - The government is doing enough to manage and stabilise COE prices."
tZhNBPq2g9pAByvLyxaVbB0Qkq3hlmEKCN9vXsrXcFMBXHbL,,completed,2025-11-07T18:47:49.823+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,58.19,Male,Chinese,"No, I do not drive or have access to a car",Other,Disagree,Neutral,Neutral,Neutral,Strongly Agree
PZiYAExMa8CjSSsEFUVNQJpbVb1Z0B32nZTCKft6GyVrahlF,,completed,2025-11-06T21:34:01.466+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,79.73,Male,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Agree,Neutral,Neutral,Agree,Neutral
VlhjlMcHKkuKFGTaMJDglAiO4EtwYNC84jCMR1J4kO75ou0D,,completed,2025-11-07T07:10:12.114+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,58.23,Male,Malay,"Yes, I use car rental or car-sharing services",,Neutral,Neutral,Neutral,Neutral,Neutral
JmWDlnsXXodvEkGBUIW4jIGWlUB7KDJtbMY0zDagzUGbeHkO,,completed,2025-11-07T13:43:38.569+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,67.64,Female,Chinese,"Yes, I use car rental or car-sharing services",,Strongly Agree,Agree,Neutral,Strongly Agree,Neutral
Ra5iMD85uKFcmvUQo6uSDNB9KuHGC6xWZ5dmr9Y8jecZDYsl,,completed,2025-11-07T14:06:14.734+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,38.16,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree
5EdCPHzEnGtVS4cBOSHMAnpfj8VyJmKLaPSfmxxbfNAP8tfc,,completed,2025-11-06T23:34:06.412+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,179.38,Male,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Agree,Neutral,Neutral,Neutral,Agree
dcD1JP81CuFBboCMmY076wssWimM7zph9eFdbSXBMRHA93hR,,completed,2025-11-07T15:06:23.373+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,106.79,Female,Chinese,"No, I do not drive or have access to a car",Certificate of Entitlement (COE) prices are too high; Sufficient public transport options ,Strongly Agree,Agree,Neutral,Neutral,Neutral
AjYM5JZlFEBRrG21FDSIb2L6hs3o2RAIIhpXzT85MrZ0K3Zj,,completed,2025-11-08T13:01:55.254+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,44.91,Male,Chinese,"Yes, I use car rental or car-sharing services",,Agree,Agree,Neutral,Agree,Agree
o9SPOQrevGZ9SvDtfJpv6PfXA9CrXiBrv5B1SlXjtXZgz5yQ,,completed,2025-11-07T20:12:10.622+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,27.46,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree
87v9zIKcq41mr1ecgUPfPBDNNfJdiJgPMQqhRXGpSJpOPfqI,,completed,2025-11-07T12:55:38.145+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,46.22,Male,Chinese,"Yes, I use car rental or car-sharing services",,Strongly Agree,Neutral,Disagree,Strongly Agree,Neutral
qPBy2KjzMBcORErClNtYDRiCftknBGFifYLa7a0phOsM8VW4,,completed,2025-11-06T20:07:42.682+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,69.85,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree
sNzpzxFKk2OVLLNhfmqBO0qLdvgq2kt3qCkgVsRBQWosfezL,,completed,2025-11-06T22:55:33.589+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,3740.85,Female,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; I do not have a driving licence",Strongly Agree,Neutral,Disagree,Strongly Disagree,Neutral
wrzXqdwDcZWcFDVgkAFng8mny0dMNdOoOimAOGCPG1IDgEFO,,completed,2025-11-07T16:01:03.791+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,79.48,Female,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Disagree
CDbgkEYPdnFdPgd0pKEETc1tHCJkjVjsFt6Bdg8Z5UK7iXzT,,completed,2025-11-08T14:46:23.934+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,31.75,Female,Chinese,"No, I do not drive or have access to a car","I prefer other modes of transport (e.g. cycling, ride-hailing) ",Agree,Agree,Disagree,Neutral,Neutral
d8wKWPIo8oSQBWtizOOVJjaL5yqvilw36uFhRorN1DrgTouG,,completed,2025-11-08T13:56:43.976+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,62.95,Male,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Strongly Agree,Agree,Neutral,Neutral,Disagree
e3yiIPfkDxtlZJU2GfFFXOjJwSlBt2EPNNaNv4ZVeORknHFE,,completed,2025-11-07T12:54:37.615+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,36.7,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree
qCrfznseqpRCZ9jwp1LA5mVOH6Td8vEWLnpaP8GPR0LjNDQy,,completed,2025-11-07T17:11:27.389+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,35.39,Female,Indian,"No, I do not drive or have access to a car",Certificate of Entitlement (COE) prices are too high; Sufficient public transport options ,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Disagree
iVpcZ2NN0ZXsG0s9DBgxGBy93b4CzmYGv07VPmS4OExZwedA,,completed,2025-11-08T13:21:14.461+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,53.16,Male,Chinese,"Yes, I use car rental or car-sharing services",,Strongly Agree,Neutral,Disagree,Agree,Neutral
E9EmgBDxB44k4FjcwWJC93EX4MszhstOx6FR174yBHXsO566,,completed,2025-11-06T21:29:28.440+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,72.25,Male,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree
gLJyYaViwsqi3rHeAWxrklnYqBr1N5BYdtrmxWN6bJYJA46v,,completed,2025-11-07T20:31:56.500+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,91.66,Male,Chinese,"No, I do not drive or have access to a car","Certificate of Entitlement (COE) prices are too high; General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Neutral
9iZR4tMKYlb3HWZfk6YBGdepMv5fYSrcvSnGCUMp69SYz0PT,,completed,2025-11-07T19:28:31.502+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,86.75,Female,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Neutral,Agree,Neutral,Agree,Agree
nTMIlSAH8xEKS1Y9hwzhU3PaM44cLPxqYxxWSPj6JzfCh7NK,,completed,2025-11-06T20:33:41.814+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,28.27,Male,Malay,"Yes, I own a car ",,Strongly Agree,Strongly Agree,Neutral,Agree,Neutral
AZYoxGQlV8qZkVP1oIUkK6irMFRsjX8VX2SHv54Lhlsw6q7j,,completed,2025-11-07T12:27:55.194+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,92.1,Male,Chinese,"No, I do not drive or have access to a car","Certificate of Entitlement (COE) prices are too high; General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree
xlAeCBFsPKic3mZn0ALGBrlamtfCWJTeEpjvyM0UMTKv3cnx,,completed,2025-11-07T21:21:25.314+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,62.48,Female,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Strongly Agree,Neutral,Agree,Agree,Disagree
3YNeZZyPjfILPJLkiMiaHe1YkkSEPEDLwacfkeMX8RjMsG8c,,completed,2025-11-08T16:01:04.748+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,52.78,Female,Chinese,"Yes, I use car rental or car-sharing services",,Strongly Agree,Strongly Agree,Disagree,Agree,Agree
gI6kS4XlpLQZumOYKjyKh89U7fj2ayrFldC33Dt5DqaTqlGr,,completed,2025-11-07T17:41:39.470+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,33.73,Female,Chinese,"Yes, I use car rental or car-sharing services",,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
sZzf9uvBcT65MRkJMtYAV1v7WZUacSMIkKGvpdsepE92Va4Y,,completed,2025-11-07T13:02:33.721+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,45.42,Female,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree
5Vk7AeEwbnDj0JjfIh1ct3ZaTSqAKKgiAJsmj0fIM7JJhnjA,,completed,2025-11-07T23:00:41.215+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,69.24,Female,Chinese,"No, I do not drive or have access to a car",Certificate of Entitlement (COE) prices are too high,Strongly Agree,Neutral,Strongly Disagree,Strongly Agree,Strongly Disagree
dUH4w8ee9VngV3kyRoNKDBnI8BwtqssaK5alYMZTlHVHAAF5,,completed,2025-11-08T16:49:10.375+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,53.85,Female,Chinese,"No, I do not drive or have access to a car",Sufficient public transport options ; I do not have a driving licence,Agree,Agree,Neutral,Agree,Disagree
XMa1TJpl2z0BzG3SUIn7cDZWHOz43J2T4xNPFFAfcVU4YfFu,,completed,2025-11-07T10:36:10.743+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,54.37,Female,Malay,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; I do not have a driving licence",Strongly Agree,Disagree,Disagree,Strongly Disagree,Strongly Disagree
0kqKxdiYpwv0Nyv8k7VjSvSKaQpfS9l1sZjOutnNQjHOPnqc,,completed,2025-11-06T21:15:43.675+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,32.67,Female,Chinese,"No, I do not drive or have access to a car",Certificate of Entitlement (COE) prices are too high; I do not have a driving licence,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Disagree
8wM6JGvaM1x6xHosEdp4lMKiAdS9Aw3jFDMsZmFD422OAZE0,,completed,2025-11-07T12:56:56.529+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,76.87,Female,Chinese,"No, I do not drive or have access to a car","I prefer other modes of transport (e.g. cycling, ride-hailing) ",Strongly Agree,Agree,Neutral,Agree,Neutral
8jEQE7PfdSlbLUC2qs1RNNSAOIO5K6FMvkMhMuvMiNUxiTFv,,completed,2025-11-07T08:01:18.205+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,74.18,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Neutral,Neutral,Agree,Neutral
JOOBCOsZXTV9l8jEB6XKT1j4J1F581neNfizFriHVDrpkEic,,completed,2025-11-08T14:00:31.853+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,24.88,Male,Chinese,"Yes, I use car rental or car-sharing services",,Strongly Agree,Strongly Agree,Neutral,Agree,Neutral
dVh56sWjjYVLJnWTZtzORtu2HPfKis6CaSc0l4NrbfKqs9WJ,,completed,2025-11-07T19:32:08.794+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,62.97,Female,Malay,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Disagree,Strongly Disagree,Disagree,Neutral,Disagree
c9AE3VIXhxJz6NTvQ9xzhz3HYkCtK9VNpnVhgYxBn06C4iaM,,completed,2025-11-07T05:56:13.324+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,38.89,Male,Malay,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; I do not have a driving licence",Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree
2xkbshjvfoXmhClymqenK6AIhO1qXItpQwPROHWNOgnxOooF,,completed,2025-11-07T16:06:36.268+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,31.59,Male,Chinese,"Yes, I own a car ",,Agree,Agree,Agree,Agree,Neutral
bUYEfJaqhgy1bMmsAokLHGEvNGzzshd9hCkhBXhoprCvRLI4,,completed,2025-11-07T20:20:13.330+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,78.47,Male,Chinese,"Yes, I use car rental or car-sharing services",,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Disagree
N10zVCqB3r49SGkrtiiyEDJ47z89kudg5dMrCeGbwtPMjSFN,,completed,2025-11-07T07:40:56.875+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,51.76,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
zgMQNP4SmlpdK2agwrEAeOp3AbRlZxbFWVcHRbWyOhF9xzgP,,completed,2025-11-07T13:18:50.739+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,145.03,Male,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Agree,Agree,Disagree,Agree,Disagree
vGcUJqaPwu6ZOgvDR55eXXqolZ2TKPZXZoJiSsWKRfOeWQGV,,completed,2025-11-07T14:35:04.539+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,37.75,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree
SsvbQ61AOnO5kgqsMMWxzgDRajn280c8Olou1lysk5OKtleK,,completed,2025-11-07T13:36:43.511+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,44.93,Male,Malay,"Yes, I own a car ",,Strongly Agree,Neutral,Agree,Strongly Agree,Disagree
fkkgusGQP7l3zE77kVTv75wpUbwAR5KdbR5ahEbGR2nA4n5j,,completed,2025-11-06T21:39:36.770+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,47.04,Female,Indian,"Yes, I own a car ",,Strongly Agree,Strongly Disagree,Neutral,Strongly Agree,Disagree
btAgIzRrVBj38K8bbTBZawoRn4jx8nJjPmPqt32Hti82n11E,,completed,2025-11-07T19:52:23.565+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,153.06,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Neutral
FexIPwT72vr9miZBOgxw4hHq1ELkmGmqZbsSQCG4WcXhmtN3,,completed,2025-11-07T23:43:36.559+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,57.65,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Agree,Agree,Strongly Agree,Neutral
aB5bc8oApX6wLKZc8wf93XKgyN7Yy0li9TtThUlSHaTdOIJj,,completed,2025-11-07T13:42:56.394+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,188.93,Female,Chinese,"Yes, I own a car ",,Strongly Agree,Disagree,Neutral,Agree,Disagree
tvuAAauOrpVWymb0mUm4QdVcUaQytJASLNOuMzLrdxF6QLlB,,completed,2025-11-07T14:47:18.589+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,37.47,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Neutral,Neutral,Agree,Disagree
zL8wT62C3b7UJCbq5rjwxR7gegTnOTfH2THTaUo6QQZZb3K4,,completed,2025-11-07T22:36:48.266+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,61.79,Female,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Strongly Agree,Strongly Agree,Neutral,Neutral,Disagree
jh80ON5rvIO4fAaOoBtMzzi9S8mwVhMNUZYRaQiV51iDLnCJ,,completed,2025-11-07T12:58:27.611+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,32.61,Male,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Strongly Agree,Disagree,Disagree,Strongly Agree,Strongly Disagree
QJv2GUcH5LL7wCkpm12UUoIdYi9G6ptOVBqGa0D14DWbPsme,,completed,2025-11-07T18:18:31.334+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,122.83,Female,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Agree,Strongly Agree,Strongly Disagree,Agree,Neutral
lpimCC9GUCJlKx60bsExxT4g1tKK9kPbj83NiofCmgcJXQGv,,completed,2025-11-07T19:49:51.986+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,29.88,Male,Chinese,"Yes, I own a car ",,Agree,Agree,Strongly Agree,Neutral,Neutral
TtPikcUlOmZ28rBrH6boyUaHyeoicGJ20JnjGAah4HhU7Kpa,,completed,2025-11-07T21:02:14.076+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,121.12,Female,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Strongly Disagree,Neutral,Neutral,Neutral,Neutral
FnQjuP5Zwjqajde9WWj721aeVh8FxJPwNWqILiQis3fcb5Of,,completed,2025-11-07T21:12:25.382+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,66.56,Male,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Neutral
McpB70jllizRBLNfBN6ayGVwGbGmEaYqcMq8JGDpMVVWDRWp,,completed,2025-11-07T13:38:48.824+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,50.67,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Agree,Agree,Agree,Agree
wSmVrphWcfDIBm2fybMMs6pvgQgCTWASnJ0JDsKbqvGXl1P9,,completed,2025-11-07T15:17:05.191+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,28.41,Female,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Neutral,Disagree,Neutral,Agree,Neutral
lQdDyaMxhO7lgeLkspcoOxvLvHN5X5MPDpl5uiXmFgv9ms2N,,completed,2025-11-07T14:37:19.366+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,92.29,Male,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; I do not have a driving licence",Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Disagree
7lneq3i0ME8yzYzzz4618BjR2uyCd5AXYiwXhuOWpJndqIrn,,completed,2025-11-08T12:47:24.552+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,25.46,Male,Chinese,"Yes, I own a car ",,Agree,Agree,Neutral,Neutral,Strongly Agree
3T5OOpfU5vmvzbjoRO66uWztFhHOUvYqer5QLWtnQB95tl5Q,,completed,2025-11-07T06:15:08.779+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,48.32,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Disagree,Disagree,Strongly Agree,Strongly Disagree
yaGCsRHXUBikU4XHLu7zewHEGDn4wmvWLNJ2QC9nU95kKdQo,,completed,2025-11-07T08:31:12.367+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,42.86,Female,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Strongly Agree,Agree,Neutral,Agree,Neutral
NGLunxlyiGezn62VjNc9HJEnsRHIMjcBOwoLRAOn2I7fQegE,,completed,2025-11-07T23:13:10.296+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,33.96,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Neutral,Neutral,Agree,Disagree
HNPQ3iCS83UQMGfw8QSQ1Xwm1M022aokdQG0PigFTY4AJEbO,,completed,2025-11-07T20:12:38.675+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,436.38,Male,Chinese,"No, I do not drive or have access to a car",Certificate of Entitlement (COE) prices are too high; Sufficient public transport options ,Strongly Agree,Neutral,Strongly Disagree,Neutral,Neutral
2sff17URa8bQx22xAO3me5XEImBheSQeVeLCMDFOkbf14SGt,,completed,2025-11-06T23:23:05.474+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,87.19,Female,Chinese,"No, I do not drive or have access to a car",Sufficient public transport options ; I do not have a driving licence,Strongly Agree,Neutral,Neutral,Agree,Neutral
RP7c4ePzJ8myDTKbZBfOOCPbg0OuHraJt2VHhQhn7wP0hypE,,completed,2025-11-07T20:07:22.003+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,39.52,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Disagree
LVMbJfr1iJZm417EvLZKQnkQ7ZvSkNR80uuAa6Z7J6l0sa7W,,completed,2025-11-06T20:17:34.219+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,53.64,Male,Chinese,"Yes, I own a car ",,Agree,Disagree,Agree,Strongly Agree,Disagree
NhgqRMYidcveM6dEOtXoFj3sX8f0VA0kh67iS8NdoVSzfAp7,,completed,2025-11-07T16:56:18.123+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,44.97,Female,Chinese,"Yes, I own a car ",,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree
qgAu3hfWWhMlKCccIRUJzcSzUqqPOXsp8OkILZNEYN6Nj0Sa,,completed,2025-11-07T11:18:27.175+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,54.57,Male,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree
uh9bJ0Dp6Lw09GAGh18LVeFoTTlLT32VQlPbTkSo2lHUd02l,,completed,2025-11-07T01:01:43.716+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,63.38,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Agree,Agree,Agree,Disagree
VZs7r0vi3k9moZ46Iy9xwiNss6vVO5kkSB0wrgSU0CcGKmoh,,completed,2025-11-07T13:59:22.824+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,39,Male,Malay,"No, I do not drive or have access to a car","Certificate of Entitlement (COE) prices are too high; General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Agree,Strongly Disagree,Neutral,Disagree,Disagree
FnvewRvVsNoO555k1OnPrSCciuKngR0FgiSOK8zzkbcuRWIl,,completed,2025-11-06T20:39:53.173+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,79.82,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Neutral
adLJ3CczPSAWbqHaf6wDLWIKn2fId5I3jeTcvJ27udRuYPmH,,completed,2025-11-07T18:43:04.129+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,85.82,Female,Chinese,"No, I do not drive or have access to a car",Other,Neutral,Disagree,Strongly Disagree,Agree,Neutral
JrCohduwtxdfBZH1ugEAaZd7Cwu2wm3UlA2eNuCu6f8ERhzT,,completed,2025-11-07T19:40:51.724+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,47507.98,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Neutral
WXST5nbgXDB34nGvzcr8Rp7OObYo1n2ZvifMxgdxiV7HuYKN,,completed,2025-11-07T15:48:59.360+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,51.75,Male,Chinese,"Yes, I own a car ",,Agree,Agree,Neutral,Agree,Neutral
k5C9gZlHBKvMhaZ9AJZNC5cupOiEO6u6400iTMSj1iBKiAJr,,completed,2025-11-06T17:49:55.560+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,36.58,Female,Indian,"Yes, I own a car ",,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
